Date,Open,High,Low,Close,Volume
2016-10-26,24.005099,24.296999,23.795099,24.273899,357124680
2016-10-27,24.231900,24.330600,23.961000,24.040801,186634800
2016-10-28,23.912701,24.194100,23.824499,23.881200,204453180
2016-10-31,23.866500,23.988301,23.771999,23.843400,142664760
2016-11-01,23.826600,23.891699,23.211300,23.412900,236659320
2016-11-02,23.394000,23.593500,23.358301,23.433899,152991180
2016-11-03,23.305801,23.406600,23.005501,23.064300,145436040
2016-11-04,22.791300,23.152500,22.703100,22.856399,166519800
2016-11-07,23.116800,23.207100,22.986600,23.186101,175824000
2016-11-08,23.165099,23.461200,23.036999,23.322599,130972680
2016-11-09,23.074799,23.377200,22.690501,23.284799,319552560
2016-11-10,23.328899,23.328899,22.224300,22.635900,308526300
2016-11-11,22.495201,22.862701,22.375501,22.770300,184377060
2016-11-14,22.619100,22.640099,21.856800,22.199100,276347700
2016-11-15,22.379700,22.612800,22.293601,22.493100,174228300
2016-11-16,22.406999,23.148301,22.386000,23.097900,317738700
2016-11-17,23.060099,23.173500,22.854300,23.089499,149212800
2016-11-18,23.041200,23.213400,23.028601,23.112599,153516060
2016-11-21,23.125201,23.517900,23.102100,23.463301,158028840
2016-11-22,23.509499,23.608200,23.394000,23.478001,140213700
2016-11-23,23.385600,23.417100,23.169300,23.358301,148102560
2016-11-25,23.337299,23.492701,23.299499,23.475900,61969860
2016-11-28,23.400300,23.618700,23.391900,23.429700,146847600
2016-11-29,23.263800,23.526300,23.114700,23.406600,154055520
2016-11-30,23.436000,23.561999,23.156699,23.209199,195276420
2016-12-01,23.177701,23.297401,22.896300,22.992900,200269260
2016-12-02,22.925700,23.118899,22.858500,23.079000,143251200
2016-12-05,23.100000,23.106300,22.732500,22.913100,185352300
2016-12-06,22.995000,23.175600,22.929901,23.089499,141455700
2016-12-07,22.944600,23.349901,22.923601,23.316300,161992980
2016-12-08,23.280600,23.610300,23.226000,23.545201,146168820
2016-12-09,23.585099,24.086999,23.585099,23.929499,185774040
2016-12-12,23.790900,24.150000,23.622900,23.793001,142421760
2016-12-13,23.906399,24.343200,23.887500,24.189901,236162520
2016-12-14,24.158400,24.401999,24.145801,24.189901,183771720
2016-12-15,24.229799,24.513301,24.198301,24.322200,251232300
2016-12-16,24.458700,24.465000,24.286500,24.353700,239495940
2016-12-19,24.318001,24.649799,24.307500,24.494400,150008760
2016-12-20,24.515400,24.675000,24.502800,24.559499,115695000
2016-12-21,24.528001,24.654000,24.523800,24.582599,128429280
2016-12-22,24.433500,24.467100,24.284400,24.420900,140863860
2016-12-23,24.273899,24.469199,24.273899,24.469199,76947300
2016-12-27,24.469199,24.738001,24.462900,24.624600,98803260
2016-12-28,24.679199,24.784199,24.401999,24.519600,112891860
2016-12-29,24.454499,24.593100,24.444000,24.513301,81213300
2016-12-30,24.496500,24.611999,24.240300,24.322200,165166020
2017-01-03,24.318001,24.429300,24.099600,24.391500,155422260
2017-01-04,24.328500,24.467100,24.307500,24.364199,114037740
2017-01-05,24.343200,24.540600,24.320099,24.488100,119845440
2017-01-06,24.523800,24.813601,24.458700,24.761101,171460260
2017-01-09,24.769499,25.080300,24.767401,24.987900,181234260
2017-01-10,24.941699,25.069799,24.843001,25.013100,132095340
2017-01-11,24.935400,25.185300,24.906000,25.147500,148978440
2017-01-12,24.969000,25.053001,24.824100,25.042500,146265480
2017-01-13,25.013100,25.120201,24.950099,24.998400,141004260
2017-01-17,24.851399,25.250400,24.826200,25.200000,185974920
2017-01-18,25.200000,25.305000,25.139100,25.197900,128050200
2017-01-19,25.074000,25.218899,25.067701,25.153800,138225420
2017-01-20,25.294499,25.294499,25.143301,25.200000,176028660
2017-01-23,25.200000,25.370099,25.151699,25.216800,119071080
2017-01-24,25.105501,25.221000,25.095000,25.193700,125339400
2017-01-25,25.288200,25.641000,25.258800,25.594799,174839040
2017-01-26,25.550700,25.712401,25.536000,25.607401,142223040
2017-01-27,25.649400,25.693500,25.536000,25.609499,111039660
2017-01-30,25.395300,25.542299,25.338601,25.542299,164038500
2017-01-31,25.441500,25.491900,25.330201,25.483500,265685400
2017-02-01,26.676300,27.402901,26.672100,27.037500,604719000
2017-02-02,26.875801,27.171900,26.833800,26.991300,182036160
2017-02-03,26.945099,27.129901,26.913601,27.106800,132339420
2017-02-06,27.117301,27.405000,27.068999,27.360899,144967860
2017-02-07,27.413399,27.738899,27.394499,27.621300,206192520
2017-02-08,27.583501,27.766200,27.556200,27.728399,124222140
2017-02-09,27.646499,27.814499,27.535199,27.808200,153089460
2017-02-10,27.816601,27.917401,27.730501,27.745199,108353700
2017-02-13,27.946800,28.102202,27.877500,27.990899,124391160
2017-02-14,28.028700,28.368899,27.982500,28.354201,179421480
2017-02-15,28.459201,28.616701,28.270199,28.457099,192364740
2017-02-16,28.490700,28.538999,28.316399,28.423501,121956840
2017-02-17,28.371001,28.524300,28.371001,28.501200,119870280
2017-02-21,28.608299,28.717500,28.555799,28.706999,132338880
2017-02-22,28.650298,28.795199,28.583100,28.793100,112519260
2017-02-23,28.849801,28.870799,28.623001,28.671300,112256280
2017-02-24,28.541101,28.698601,28.408800,28.698601,117593640
2017-02-27,28.799400,28.862401,28.618800,28.755298,109389960
2017-02-28,28.786800,28.862401,28.706999,28.767901,126807660
2017-03-01,28.956900,29.431499,28.896001,29.355899,196638840
2017-03-02,29.400000,29.458800,29.139599,29.181601,141539400
2017-03-03,29.143800,29.364300,29.103899,29.353800,113983740
2017-03-06,29.267699,29.351701,29.106001,29.261399,117450000
2017-03-07,29.202599,29.395799,29.145899,29.299201,94210020
2017-03-08,29.179499,29.358001,29.152202,29.190000,101018880
2017-03-09,29.135401,29.145899,28.780501,29.122798,119641860
2017-03-10,29.242500,29.265600,29.114400,29.219400,105909120
2017-03-13,29.158501,29.280298,29.152202,29.231999,94077180
2017-03-14,29.253001,29.326499,29.156399,29.187901,82669140
2017-03-15,29.276101,29.557500,29.196300,29.496601,138735720
2017-03-16,29.551200,29.614201,29.454599,29.544901,103852800
2017-03-17,29.610000,29.610000,29.376900,29.397901,236979000
2017-03-20,29.483999,29.715000,29.448299,29.706601,116326800
2017-03-21,29.843100,29.988001,29.343299,29.366399,213461460
2017-03-22,29.368501,29.736001,29.349599,29.698200,139645080
2017-03-23,29.664599,29.731800,29.528100,29.593200,109870020
2017-03-24,29.715000,29.765401,29.473501,29.534400,120936240
2017-03-27,29.271900,29.656200,29.110199,29.584801,127305540
2017-03-28,29.591101,30.248399,29.530199,30.198001,180223920
2017-03-29,30.172798,30.342901,30.069901,30.265199,157626000
2017-03-30,30.279901,30.345000,30.135000,30.225298,114519420
2017-03-31,30.181200,30.296701,30.032099,30.168601,106173180
2017-04-03,30.179101,30.265199,30.040501,30.176999,107922780
2017-04-04,30.082500,30.426900,30.065700,30.401701,107413560
2017-04-05,30.286200,30.546601,30.200099,30.244201,149676660
2017-04-06,30.300899,30.349201,30.124499,30.168601,114204600
2017-04-07,30.183299,30.277798,30.086701,30.101399,90029880
2017-04-10,30.156001,30.214801,30.008999,30.065700,102240360
2017-04-11,30.017401,30.103501,29.412599,29.742301,164048760
2017-04-12,29.736001,29.851499,29.612099,29.778001,109890000
2017-04-13,29.801101,29.899801,29.620501,29.620501,96243660
2017-04-17,29.710799,29.794801,29.582699,29.784300,89543340
2017-04-18,29.696101,29.828399,29.633100,29.651999,79366500
2017-04-19,29.794801,29.820000,29.494499,29.542798,93573360
2017-04-20,29.656200,30.013200,29.643601,29.912401,125925840
2017-04-21,29.912401,29.962798,29.788501,29.876701,93532860
2017-04-24,30.135000,30.229499,30.067798,30.164400,92525220
2017-04-25,30.221101,30.428999,30.212699,30.351300,101906100
2017-04-26,30.338700,30.366001,30.109801,30.172798,108222480
2017-04-27,30.223200,30.273601,30.095099,30.195899,76930020
2017-04-28,30.258899,30.303001,30.086701,30.166499,112646160
2017-05-01,30.471001,30.911999,30.441601,30.781800,181455660
2017-05-02,30.983399,31.098899,30.836399,30.977099,244901880
2017-05-03,30.573899,30.972901,30.296701,30.882599,246763800
2017-05-04,30.769201,30.899400,30.620099,30.771300,126208260
2017-05-05,30.819599,31.285799,30.819599,31.281601,147569580
2017-05-08,31.296300,32.276999,31.296300,32.132099,263262960
2017-05-09,32.312699,32.524801,32.224499,32.337901,211304160
2017-05-10,32.262301,32.327401,31.943100,32.184599,139350780
2017-05-11,32.014499,32.354702,31.985099,32.329499,147177540
2017-05-12,32.486999,32.848200,32.480700,32.781001,175645800
2017-05-15,32.762099,32.896499,32.560501,32.696999,140452380
2017-05-16,32.747401,32.772599,32.491200,32.648700,108261900
2017-05-17,32.256001,32.459702,31.439101,31.552500,274145580
2017-05-18,31.766701,32.201399,31.737301,32.033399,181268280
2017-05-19,32.209801,32.335799,32.052301,32.142599,145588320
2017-05-22,32.340000,32.461800,32.111101,32.337901,124018560
2017-05-23,32.528999,32.528999,32.195099,32.298001,107562060
2017-05-24,32.306399,32.375700,32.060700,32.201399,103561200
2017-05-25,32.283299,32.413501,32.136300,32.312699,103872240
2017-05-26,32.340000,32.390401,32.195099,32.258100,118409040
2017-05-30,32.218200,32.430298,32.199300,32.270700,108685260
2017-05-31,32.333700,32.375700,31.999801,32.079599,132036480
2017-06-01,32.165700,32.199300,31.966200,32.167798,88582140
2017-06-02,32.251800,32.644499,32.106900,32.644499,149961780
2017-06-05,32.411399,32.434499,32.226601,32.325298,136791180
2017-06-06,32.318999,32.720099,32.293800,32.434499,143774460
2017-06-07,32.554201,32.755799,32.440799,32.627699,113775840
2017-06-08,32.602500,32.663399,32.423999,32.547901,114754320
2017-06-09,32.589901,32.589901,30.664201,31.285799,350366580
2017-06-12,30.605401,30.678899,29.927099,30.538200,390459420
2017-06-13,30.903601,30.964499,30.481499,30.783899,184493160
2017-06-14,30.975000,30.975000,30.206399,30.483601,170268480
2017-06-15,30.097202,30.340799,29.864101,30.300899,173693160
2017-06-16,30.193800,30.345000,29.861999,29.876701,271949940
2017-06-19,30.168601,30.815401,30.168601,30.731399,175723560
2017-06-20,30.842699,30.842699,30.437401,30.452099,134460540
2017-06-21,30.559201,30.674702,30.368100,30.632699,114835320
2017-06-22,30.611701,30.806999,30.475199,30.582301,103174020
2017-06-23,30.477301,30.903601,30.473100,30.718800,191372760
2017-06-26,30.905700,31.138800,30.529801,30.622202,138738960
2017-06-27,30.452099,30.693601,30.160199,30.183299,133714260
2017-06-28,30.342901,30.683100,30.063601,30.624300,119244960
2017-06-29,30.389101,30.477301,29.878800,30.172798,170096760
2017-06-30,30.334499,30.441601,30.193800,30.244201,124330140
2017-07-03,30.424801,30.513001,30.051001,30.135000,77100120
2017-07-05,30.174901,30.405899,29.971200,30.258899,116475840
2017-07-06,30.034201,30.135000,29.906101,29.973299,130295520
2017-07-07,30.008999,30.397500,30.008999,30.277798,103689180
2017-07-10,30.263100,30.649499,30.107699,30.462599,113889240
2017-07-11,30.393299,30.628501,30.319801,30.561300,106821720
2017-07-12,30.632699,30.697798,30.412202,30.605401,134376300
2017-07-13,30.555000,31.182901,30.542401,31.031701,136076760
2017-07-14,31.073700,31.359300,30.939300,31.298399,108713340
2017-07-17,31.252202,31.688999,31.199702,31.407599,128484900
2017-07-18,31.331999,31.527301,31.220700,31.516800,96491520
2017-07-19,31.600799,31.798200,31.489499,31.714201,112984200
2017-07-20,31.815000,31.865401,31.539901,31.571399,93115980
2017-07-21,31.497901,31.592401,31.264801,31.556701,141764040
2017-07-24,31.621800,32.012401,31.478999,31.938899,116063280
2017-07-25,31.878001,32.306399,31.878001,32.075401,101811060
2017-07-26,32.203501,32.325298,32.142599,32.226601,85217400
2017-07-27,32.287500,32.337901,30.933001,31.617599,175372020
2017-07-28,31.476900,31.548299,31.329901,31.395000,92953980
2017-07-31,31.478999,31.569300,31.107301,31.233299,107167860
2017-08-01,31.311001,31.546200,31.166101,31.510501,190990440
2017-08-02,33.448800,33.547500,32.793601,32.999400,377658720
2017-08-03,32.980501,33.014101,32.554201,32.669702,146325420
2017-08-04,32.774702,33.053999,32.694901,32.841900,111023460
2017-08-07,32.982599,33.373200,32.900700,33.350099,118099620
2017-08-08,33.306001,33.984300,33.236701,33.616800,195511860
2017-08-09,33.444599,33.866701,33.413100,33.822599,141110100
2017-08-10,33.578999,33.600000,32.472301,32.617202,220343220
2017-08-11,32.886001,33.299702,32.774702,33.070799,141788340
2017-08-14,33.457202,33.644101,33.337500,33.568501,119462580
2017-08-15,33.738601,34.061999,33.629400,33.936001,159113700
2017-08-16,34.007401,34.127099,33.631499,33.799499,149426640
2017-08-17,33.709201,33.749101,33.146399,33.150600,150879240
2017-08-18,33.150600,33.495000,32.911200,33.075000,148111740
2017-08-21,33.075000,33.156900,32.573100,33.014101,142389900
2017-08-22,33.228299,33.600000,33.184201,33.553800,116664840
2017-08-23,33.404702,33.698700,33.364801,33.595799,104755140
2017-08-24,33.690298,33.755401,33.295501,33.446701,107022060
2017-08-25,33.526499,33.717599,33.446701,33.570600,137592540
2017-08-28,33.629400,34.020000,33.585298,33.908700,140216400
2017-08-29,33.621001,34.255199,33.600000,34.211101,159391260
2017-08-30,34.398001,34.416900,34.148100,34.303501,147255840
2017-08-31,34.364400,34.549201,34.330799,34.440000,144639540
2017-09-01,34.608001,34.637401,34.362301,34.450501,89591940
2017-09-05,34.387500,34.492500,33.717599,34.036800,159129900
2017-09-06,34.169101,34.227901,33.709201,34.001101,116919180
2017-09-07,34.038899,34.070401,33.675600,33.864599,118413900
2017-09-08,33.780600,33.841499,33.291300,33.312301,154502100
2017-09-11,33.705000,34.030501,33.576900,33.915000,170536320
2017-09-12,34.148100,34.431601,33.341701,33.780600,387255600
2017-09-13,33.572699,33.591601,33.161101,33.526499,242499960
2017-09-14,33.387901,33.473999,33.198899,33.238800,128307780
2017-09-15,33.278700,33.803700,33.180000,33.574801,265218840
2017-09-18,33.623100,33.705000,33.180000,33.320700,152654760
2017-09-19,33.497099,33.551701,33.272401,33.333299,112377240
2017-09-20,33.158999,33.234599,32.304300,32.774702,285937560
2017-09-21,32.718001,32.718001,32.077500,32.211900,202563180
2017-09-22,31.823399,31.976701,31.617599,31.896900,251885160
2017-09-25,31.497901,31.884300,31.323601,31.615501,239691420
2017-09-26,31.873800,32.323200,31.854901,32.159400,197964000
2017-09-27,32.298001,32.491200,32.243399,32.388299,137722680
2017-09-28,32.316900,32.398800,32.066999,32.188800,118829700
2017-09-29,32.174101,32.367301,31.920000,32.365199,142018920
2017-10-02,32.394599,32.434499,32.071200,32.300099,100973520
2017-10-03,32.342099,32.568899,32.321101,32.440799,87643620
2017-10-04,32.262301,32.310600,32.016601,32.230799,108884520
2017-10-05,32.377798,32.642401,32.350501,32.631900,114932520
2017-10-06,32.543700,32.652901,32.457599,32.613001,94001040
2017-10-09,32.720099,32.913299,32.652901,32.726399,87819660
2017-10-10,32.772599,33.180000,32.571001,32.738999,84331800
2017-10-11,32.753700,32.965799,32.707500,32.875501,91290240
2017-10-12,32.833501,33.047699,32.703299,32.760000,87075540
2017-10-13,32.913299,33.028800,32.846101,32.967901,88528680
2017-10-16,33.158999,33.600000,33.106499,33.574801,130256100
2017-10-17,33.553800,33.782699,33.438299,33.698700,102585420
2017-10-18,33.688200,33.749101,33.516001,33.549599,88420680
2017-10-19,32.917500,32.986800,32.554201,32.755799,229954680
2017-10-20,32.888100,33.127500,32.751601,32.812500,129460140
2017-10-23,32.946900,33.114901,32.655000,32.795700,118715220
2017-10-24,32.820899,33.058200,32.801999,32.991001,95888880
2017-10-25,32.951101,33.085501,32.606701,32.846101,114518340
2017-10-26,33.018299,33.144300,32.923800,33.056101,91802700
2017-10-27,33.450899,34.356001,33.326999,34.240501,240052680
2017-10-30,34.416900,35.294702,34.381200,35.011200,241384320
2017-10-31,35.258999,35.626499,35.057401,35.498399,194652720
2017-11-01,35.672699,35.687401,34.778100,35.046900,181644120
2017-11-02,34.986001,35.385000,34.708800,35.303100,223524360
2017-11-03,36.540000,36.594599,35.935199,36.225000,320752440
2017-11-06,36.197699,36.747901,36.061200,36.592500,189142020
2017-11-07,36.521101,36.802500,36.456001,36.710099,131552100
2017-11-08,36.678601,37.010401,36.609300,37.010401,131811300
2017-11-09,36.773100,36.981001,36.359400,36.934801,159206040
2017-11-10,36.773100,36.829801,36.596701,36.680700,135785700
2017-11-13,36.435000,36.645000,36.413999,36.533700,91703340
2017-11-14,36.338399,36.430799,35.947798,35.981399,133825500
2017-11-15,35.693700,35.767202,35.359801,35.506800,157453740
2017-11-16,35.947798,36.092699,35.763001,35.931001,127642500
2017-11-17,35.918399,35.991900,35.624400,35.731499,118257300
2017-11-20,35.760899,35.817599,35.607599,35.695799,87816960
2017-11-21,35.863800,36.476999,35.863800,36.359400,135709020
2017-11-22,36.405600,36.750000,36.340501,36.741601,138180060
2017-11-24,36.771001,36.855000,36.676499,36.743700,75744180
2017-11-27,36.760501,36.766800,36.401399,36.558899,111870720
2017-11-28,36.603001,36.722699,36.090600,36.344702,142715520
2017-11-29,36.252301,36.313200,35.103601,35.590799,224998560
