Date,Open,High,Low,Close,Volume
2016-06-17,9.903550,9.906625,9.768250,9.771325,378250840
2016-06-20,9.840000,9.898425,9.740575,9.747750,213353780
2016-06-21,9.731350,9.875875,9.704700,9.830775,220387680
2016-06-22,9.865625,9.931225,9.773375,9.793875,181158420
2016-06-23,9.833850,9.869725,9.763125,9.850250,199889240
2016-06-24,9.523275,9.702650,9.496625,9.573500,466930680
2016-06-27,9.532500,9.537625,9.378750,9.434100,282035520
2016-06-28,9.522250,9.600150,9.444350,9.592975,250758380
2016-06-29,9.631925,9.691375,9.597075,9.676000,226492200
2016-06-30,9.680100,9.816425,9.665750,9.799000,222185680
2016-07-01,9.787725,9.888175,9.771325,9.828725,161364300
2016-07-05,9.777475,9.778500,9.682150,9.736475,171772240
2016-07-06,9.696500,9.805150,9.672925,9.791825,191884420
2016-07-07,9.809250,9.891250,9.801050,9.833850,155865520
2016-07-08,9.890225,9.931225,9.845125,9.909700,179255020
2016-07-11,9.916875,10.009125,9.914825,9.940450,147528380
2016-07-12,9.959925,10.014250,9.954800,9.985550,149838500
2016-07-13,9.984525,10.011175,9.926100,9.929175,160531640
2016-07-14,9.982475,10.146475,9.975300,10.125975,241297800
2016-07-15,10.139300,10.178250,10.096250,10.124950,186849400
2016-07-18,10.116750,10.263325,10.106500,10.232575,226262180
2016-07-19,10.204900,10.250000,10.182350,10.236675,147435380
2016-07-20,10.250000,10.297150,10.223350,10.245900,162911200
2016-07-21,10.232575,10.352500,10.160825,10.191575,202752400
2016-07-22,10.174150,10.178250,10.076775,10.112650,175544940
2016-07-25,10.070625,10.131100,9.934300,9.977350,250373980
2016-07-26,9.924050,10.041925,9.883050,9.908675,348686760
2016-07-27,10.687675,10.695875,10.531875,10.552375,572537760
2016-07-28,10.540075,10.706125,10.539050,10.694850,247192760
2016-07-29,10.679475,10.716375,10.627200,10.681525,171948940
2016-08-01,10.702025,10.880375,10.702025,10.870125,236640980
2016-08-02,10.870125,10.872175,10.660000,10.709200,209662920
2016-08-03,10.743025,10.848600,10.738925,10.843475,187256120
2016-08-04,10.821950,10.865000,10.791200,10.851675,169933940
2016-08-05,10.892675,11.034125,10.883450,11.016700,251431080
2016-08-08,11.020800,11.107925,10.983900,11.107925,173830640
2016-08-09,11.093575,11.166350,11.071025,11.153025,163154240
2016-08-10,11.142775,11.162250,11.045400,11.070000,148852700
2016-08-11,11.123300,11.165325,11.054625,11.062825,170403900
2016-08-12,11.047450,11.115100,11.047450,11.088450,115694480
2016-08-15,11.084350,11.227850,11.078200,11.221700,160382840
2016-08-16,11.237075,11.298575,11.194025,11.211450,209525280
2016-08-17,11.182750,11.210425,11.104850,11.195050,157207200
2016-08-18,11.196075,11.234000,11.174550,11.180700,136305140
2016-08-19,11.148925,11.243225,11.106900,11.209400,157282220
2016-08-22,11.158150,11.182750,11.054625,11.122275,160085240
2016-08-23,11.130475,11.205300,11.124325,11.157125,131797740
2016-08-24,11.128425,11.146875,11.037200,11.073075,146785620
2016-08-25,11.007475,11.057700,10.934700,11.025925,155534440
2016-08-26,11.009525,11.064875,10.896775,10.961350,172151060
2016-08-29,10.928550,11.012600,10.894725,10.949050,154815860
2016-08-30,10.844500,10.916250,10.813750,10.865000,154156180
2016-08-31,10.830150,10.923425,10.828100,10.875250,183906880
2016-09-01,10.879350,10.947000,10.826050,10.939825,165549300
2016-09-02,11.039250,11.070000,10.949050,11.042325,166175500
2016-09-06,11.059750,11.100750,11.019775,11.039250,166658480
2016-09-07,11.052575,11.147900,10.974675,11.106900,262658660
2016-09-08,10.993125,10.995175,10.787100,10.815800,328612400
2016-09-09,10.725600,10.836300,10.570825,10.570825,288653400
2016-09-12,10.521625,10.836300,10.509325,10.807600,280815360
2016-09-13,11.019775,11.150975,10.992100,11.064875,385492440
2016-09-14,11.144825,11.585575,11.131500,11.456425,687509940
2016-09-15,11.670650,11.862325,11.632725,11.845925,557898320
2016-09-16,11.799800,11.903325,11.689100,11.779300,495298780
2016-09-19,11.806975,11.908450,11.608125,11.641950,291542600
2016-09-20,11.587625,11.697300,11.532275,11.640925,213988660
2016-09-21,11.669625,11.683975,11.525100,11.638875,223219840
2016-09-22,11.720875,11.781350,11.685000,11.748550,192658800
2016-09-23,11.728050,11.765975,11.433875,11.552775,325383440
2016-09-26,11.443100,11.622475,11.433875,11.570200,185190280
2016-09-27,11.582500,11.600950,11.514850,11.591725,152565880
2016-09-28,11.653225,11.750600,11.626575,11.679875,183774820
2016-09-29,11.598900,11.664500,11.459500,11.498450,222499400
2016-09-30,11.527150,11.620425,11.459500,11.587625,225550420
2016-10-03,11.552775,11.587625,11.508700,11.533300,134551160
2016-10-04,11.588650,11.716775,11.544575,11.582500,184368160
2016-10-05,11.623500,11.650150,11.550725,11.587625,133009220
2016-10-06,11.654250,11.719850,11.595825,11.673725,178431660
2016-10-07,11.716775,11.742400,11.634775,11.691150,151022080
2016-10-10,11.789550,11.966875,11.758800,11.895125,224663200
2016-10-11,12.064250,12.165725,11.910500,11.920750,397054200
2016-10-12,12.028375,12.092950,11.966875,12.027350,233038160
2016-10-13,11.970975,12.037600,11.861300,11.990450,218192880
2016-10-14,12.082700,12.112425,12.005825,12.057075,221043640
2016-10-17,12.026325,12.078600,11.969950,12.048875,146474380
2016-10-18,12.113450,12.116525,12.038625,12.040675,152231700
2016-10-19,12.018125,12.070400,11.664500,12.004800,124214520
2016-10-20,11.978150,12.031450,11.923825,11.998650,149579960
2016-10-21,11.973025,11.983275,11.918700,11.951500,143794740
2016-10-24,12.002750,12.068350,11.992500,12.059125,145939940
2016-10-25,12.089875,12.131900,12.024275,12.120625,298399800
2016-10-26,11.716775,11.859250,11.614275,11.847975,410032040
2016-10-27,11.827475,11.875650,11.695250,11.734200,214284400
2016-10-28,11.671675,11.809025,11.628625,11.656300,234742540
2016-10-31,11.649125,11.708575,11.603000,11.637850,163800280
2016-11-01,11.629650,11.661425,11.329325,11.427725,271719960
2016-11-02,11.418500,11.515875,11.401075,11.437975,175656540
2016-11-03,11.375450,11.424650,11.228875,11.257575,166982120
2016-11-04,11.124325,11.300625,11.081275,11.156100,191189400
2016-11-07,11.283200,11.327275,11.219650,11.317025,201872000
2016-11-08,11.306775,11.451300,11.244250,11.383650,150376040
2016-11-09,11.262700,11.410300,11.075125,11.365200,366893680
2016-11-10,11.386725,11.386725,10.847575,11.048475,354233900
2016-11-11,10.979800,11.159175,10.921375,11.114075,211692180
2016-11-14,11.040275,11.050525,10.668200,10.835275,317288100
2016-11-15,10.923425,11.037200,10.881400,10.978775,200039900
2016-11-16,10.936750,11.298575,10.926500,11.273975,364811100
2016-11-17,11.255525,11.310875,11.155075,11.269875,171318400
2016-11-18,11.246300,11.330350,11.240150,11.281150,176259180
2016-11-21,11.287300,11.478975,11.276025,11.452325,181440520
2016-11-22,11.474875,11.523050,11.418500,11.459500,160986100
2016-11-23,11.414400,11.429775,11.308825,11.401075,170043680
2016-11-25,11.390825,11.466675,11.372375,11.458475,71150580
2016-11-28,11.421575,11.528175,11.417475,11.435925,168602800
2016-11-29,11.354950,11.483075,11.282175,11.424650,176878560
2016-11-30,11.439000,11.500500,11.302675,11.328300,224206260
2016-12-01,11.312925,11.371350,11.175575,11.222725,229938780
2016-12-02,11.189925,11.284225,11.157125,11.264750,164473600
2016-12-05,11.275000,11.278075,11.095625,11.183775,212811900
2016-12-06,11.223750,11.311900,11.191975,11.269875,162412100
2016-12-07,11.199150,11.396975,11.188900,11.380575,185991940
2016-12-08,11.363150,11.524075,11.336500,11.492300,167823460
2016-12-09,11.511775,11.756750,11.511775,11.679875,213296120
2016-12-12,11.612225,11.787500,11.530225,11.613250,163521280
2016-12-13,11.668600,11.881800,11.659375,11.806975,271149560
2016-12-14,11.791600,11.910500,11.785450,11.806975,210997160
2016-12-15,11.826450,11.964825,11.811075,11.871550,288451900
2016-12-16,11.938175,11.941250,11.854125,11.886925,274976820
2016-12-19,11.869500,12.031450,11.864375,11.955600,172232280
2016-12-20,11.965850,12.043750,11.959700,11.987375,132835000
2016-12-21,11.972000,12.033500,11.969950,11.998650,147455840
2016-12-22,11.925875,11.942275,11.853100,11.919725,161732580
2016-12-23,11.847975,11.943300,11.847975,11.943300,88346900
2016-12-27,11.943300,12.074500,11.940225,12.019150,113440780
2016-12-28,12.045800,12.097050,11.910500,11.967900,129616580
2016-12-29,11.936125,12.003775,11.931000,11.964825,93244900
2016-12-30,11.956625,12.013000,11.831575,11.871550,189635060
2017-01-03,11.869500,11.923825,11.762900,11.905375,178447780
2017-01-04,11.874625,11.942275,11.864375,11.892050,130932220
2017-01-05,11.881800,11.978150,11.870525,11.952525,137600320
2017-01-06,11.969950,12.111400,11.938175,12.085775,196861780
2017-01-09,12.089875,12.241575,12.088850,12.196475,208083780
2017-01-10,12.173925,12.236450,12.125750,12.208775,151665020
2017-01-11,12.170850,12.292825,12.156500,12.274375,171049320
2017-01-12,12.187250,12.228250,12.116525,12.223125,167934440
2017-01-13,12.208775,12.261050,12.178025,12.201600,161893780
2017-01-17,12.129850,12.324600,12.117550,12.300000,213526760
2017-01-18,12.300000,12.351250,12.270275,12.298975,147020600
2017-01-19,12.238500,12.309225,12.235425,12.277450,158703260
2017-01-20,12.346125,12.346125,12.272325,12.300000,202106980
2017-01-23,12.300000,12.383025,12.276425,12.308200,136711240
2017-01-24,12.253875,12.310250,12.248750,12.296925,143908200
2017-01-25,12.343050,12.515250,12.328700,12.492700,200741120
2017-01-26,12.471175,12.550100,12.464000,12.498850,163293120
2017-01-27,12.519350,12.540875,12.464000,12.499875,127489980
2017-01-30,12.395325,12.467075,12.367650,12.467075,188340500
2017-01-31,12.417875,12.442475,12.363550,12.438375,305046200
2017-02-01,13.020575,13.375226,13.018525,13.196875,694307000
2017-02-02,13.117950,13.262475,13.097450,13.174325,209004480
2017-02-03,13.151775,13.241975,13.136400,13.230700,151945260
2017-02-06,13.235826,13.376250,13.212249,13.354724,166444580
2017-02-07,13.380349,13.539225,13.371125,13.481825,236739560
2017-02-08,13.463376,13.552550,13.450050,13.534099,142625420
2017-02-09,13.494124,13.576125,13.439799,13.573050,175769380
2017-02-10,13.577151,13.626350,13.535125,13.542299,124406100
2017-02-13,13.640700,13.716551,13.606875,13.662224,142819480
2017-02-14,13.680675,13.846725,13.658125,13.839550,206002440
2017-02-15,13.890800,13.967675,13.798549,13.889774,220863220
2017-02-16,13.906175,13.929749,13.821100,13.873376,140024520
2017-02-17,13.847751,13.922575,13.847751,13.911300,137628840
2017-02-21,13.963575,14.016875,13.937950,14.011750,151944640
2017-02-22,13.984074,14.054799,13.951275,14.053775,129188780
2017-02-23,14.081451,14.091700,13.970750,13.994325,128886840
2017-02-24,13.930775,14.007650,13.866200,14.007650,135014920
2017-02-27,14.056850,14.087600,13.968700,14.035324,125595880
2017-02-28,14.050700,14.087600,14.011750,14.041476,145593980
2017-03-01,14.133725,14.365374,14.104001,14.328474,225770520
2017-03-02,14.350000,14.378700,14.222899,14.243401,162508200
2017-03-03,14.224950,14.332575,14.205475,14.327450,130870220
2017-03-06,14.285424,14.326425,14.206501,14.282350,134850000
2017-03-07,14.253650,14.347950,14.225974,14.300800,108167060
2017-03-08,14.242375,14.329500,14.229051,14.247500,115984640
2017-03-09,14.220851,14.225974,14.047625,14.214699,137366580
2017-03-10,14.273125,14.284400,14.210600,14.261850,121599360
2017-03-13,14.232126,14.291574,14.229051,14.268000,108014540
2017-03-14,14.278250,14.314124,14.231100,14.246476,94916420
2017-03-15,14.289525,14.426875,14.250575,14.397151,159289160
2017-03-16,14.423800,14.454550,14.376649,14.420725,119238400
2017-03-17,14.452500,14.452500,14.338725,14.348976,272087000
2017-03-20,14.390999,14.503750,14.373575,14.499651,133560400
2017-03-21,14.566275,14.637000,14.322325,14.333600,245085380
2017-03-22,14.334626,14.514001,14.325399,14.495550,160333240
2017-03-23,14.479149,14.511950,14.412525,14.444300,126147060
2017-03-24,14.503750,14.528351,14.385876,14.415600,138852720
2017-03-27,14.287475,14.475050,14.208549,14.440201,146165620
2017-03-28,14.443275,14.764099,14.413549,14.739500,206923760
2017-03-29,14.727199,14.810226,14.676975,14.772299,180978000
2017-03-30,14.779475,14.811250,14.708750,14.752824,131485260
2017-03-31,14.731300,14.787675,14.658524,14.725150,121902540
2017-04-03,14.730276,14.772299,14.662625,14.729250,123911340
2017-04-04,14.683125,14.851225,14.674925,14.838925,123326680
2017-04-05,14.782550,14.909651,14.740525,14.762050,171850980
2017-04-06,14.789724,14.813300,14.703625,14.725150,131123800
2017-04-07,14.732325,14.778449,14.685175,14.692350,103367640
2017-04-10,14.719001,14.747701,14.647249,14.674925,117387080
2017-04-11,14.651350,14.693376,14.356150,14.517076,188352280
2017-04-12,14.514001,14.570374,14.453524,14.534500,126170000
2017-04-13,14.545775,14.593951,14.457625,14.457625,110501980
2017-04-17,14.501700,14.542701,14.439174,14.537575,102809020
2017-04-18,14.494525,14.559099,14.463775,14.473000,91124500
2017-04-19,14.542701,14.555000,14.396125,14.419699,107436080
2017-04-20,14.475050,14.649300,14.468900,14.600100,144581520
2017-04-21,14.600100,14.624699,14.539626,14.582675,107389580
2017-04-24,14.708750,14.754875,14.675949,14.723100,106232660
2017-04-25,14.750775,14.852249,14.746674,14.814325,117003300
2017-04-26,14.808175,14.821501,14.696451,14.727199,124255440
2017-04-27,14.751800,14.776400,14.689275,14.738474,88327060
2017-04-28,14.769225,14.790750,14.685175,14.724124,129334480
2017-05-01,14.872751,15.088000,14.858401,15.024450,208337980
2017-05-02,15.122849,15.179225,15.051100,15.119774,281183640
2017-05-03,14.922975,15.117726,14.787675,15.073650,283321400
2017-05-04,15.018300,15.081850,14.945525,15.019325,144905780
2017-05-05,15.042899,15.270450,15.042899,15.268401,169431740
2017-05-08,15.275575,15.754250,15.275575,15.683524,302264880
2017-05-09,15.771674,15.875201,15.728625,15.783976,242608480
2017-05-10,15.747076,15.778850,15.591275,15.709149,159995340
2017-05-11,15.626125,15.792176,15.611775,15.779875,168981620
2017-05-12,15.856750,16.033050,15.853675,16.000251,201667400
2017-05-15,15.991024,16.056624,15.892625,15.959250,161260140
2017-05-16,15.983850,15.996150,15.858800,15.935675,124300700
2017-05-17,15.744001,15.843426,15.345276,15.400625,314759740
2017-05-18,15.505175,15.717350,15.490826,15.635349,208122840
2017-05-19,15.721451,15.782950,15.644576,15.688650,167156960
2017-05-22,15.785000,15.844450,15.673275,15.783976,142391680
2017-05-23,15.877249,15.877249,15.714275,15.764500,123497180
2017-05-24,15.768600,15.802425,15.648675,15.717350,118903600
2017-05-25,15.757325,15.820876,15.685575,15.771674,119260720
2017-05-26,15.785000,15.809601,15.714275,15.745025,135951120
2017-05-30,15.725550,15.829074,15.716325,15.751175,124786780
2017-05-31,15.781925,15.802425,15.618951,15.657899,151597440
2017-06-01,15.699925,15.716325,15.602550,15.700949,101705420
2017-06-02,15.741950,15.933625,15.671225,15.933625,172178340
2017-06-05,15.819850,15.831125,15.729651,15.777824,157056540
2017-06-06,15.774749,15.970525,15.762450,15.831125,165074380
2017-06-07,15.889550,15.987950,15.834200,15.925424,130631520
2017-06-08,15.913125,15.942849,15.825999,15.886476,131754960
2017-06-09,15.906975,15.906975,14.967050,15.270450,402272740
2017-06-12,14.938351,14.974225,14.607274,14.905550,448305260
2017-06-13,15.083900,15.113625,14.877874,15.025475,211825480
2017-06-14,15.118750,15.118750,14.743600,14.878900,195493440
2017-06-15,14.690301,14.809200,14.576526,14.789724,199425480
2017-06-16,14.737450,14.811250,14.575500,14.582675,312238820
2017-06-19,14.725150,15.040851,14.725150,14.999850,201756680
2017-06-20,15.054174,15.054174,14.856350,14.863524,154380620
2017-06-21,14.915800,14.972176,14.822525,14.951674,131847960
2017-06-22,14.941425,15.036750,14.874799,14.927076,118459060
2017-06-23,14.875826,15.083900,14.873775,14.993700,219724280
2017-06-26,15.084925,15.198700,14.901451,14.946551,159292880
2017-06-27,14.863524,14.981400,14.721049,14.732325,153523780
2017-06-28,14.810226,14.976275,14.673900,14.947575,136910880
2017-06-29,14.832776,14.875826,14.583700,14.727199,195296280
2017-06-30,14.806125,14.858401,14.737450,14.762050,142749420
2017-07-03,14.850201,14.893250,14.667751,14.708750,88522360
2017-07-05,14.728225,14.840974,14.628800,14.769225,133731520
2017-07-06,14.659550,14.708750,14.597025,14.629825,149598560
2017-07-07,14.647249,14.836875,14.647249,14.778449,119050540
2017-07-10,14.771275,14.959875,14.695424,14.868650,130761720
2017-07-11,14.834825,14.949626,14.798951,14.916825,122647160
2017-07-12,14.951674,14.983449,14.844051,14.938351,154283900
2017-07-13,14.913750,15.220226,14.907600,15.146425,156236280
2017-07-14,15.166925,15.306325,15.101325,15.276599,124819020
2017-07-17,15.254051,15.467249,15.228426,15.329900,147519700
2017-07-18,15.293000,15.388326,15.238675,15.383200,110786560
2017-07-19,15.424200,15.520550,15.369875,15.479550,129722600
2017-07-20,15.528750,15.553351,15.394475,15.409850,106910940
2017-07-21,15.373976,15.420100,15.260201,15.402675,162766120
2017-07-24,15.434450,15.625100,15.364749,15.589225,133257840
2017-07-25,15.559500,15.768600,15.559500,15.655851,116894180
2017-07-26,15.718376,15.777824,15.688650,15.729651,97842200
2017-07-27,15.759375,15.783976,15.098250,15.432400,201353060
2017-07-28,15.363725,15.398575,15.291975,15.323750,106724940
2017-07-31,15.364749,15.408825,15.183326,15.244825,123044580
2017-08-01,15.282751,15.397550,15.212025,15.380125,219285320
2017-08-02,16.326200,16.374375,16.006400,16.106850,433608160
2017-08-03,16.097625,16.114026,15.889550,15.945926,168003260
2017-08-04,15.997176,16.133499,15.958225,16.029975,127471380
2017-08-07,16.098650,16.289300,16.058675,16.278025,135595860
2017-08-08,16.256501,16.587575,16.222675,16.408200,224476580
2017-08-09,16.324149,16.530175,16.308775,16.508650,162015300
2017-08-10,16.389749,16.400000,15.849576,15.920301,252986660
2017-08-11,16.051501,16.253426,15.997176,16.141700,162794020
2017-08-14,16.330301,16.421526,16.271875,16.384626,137160740
2017-08-15,16.467650,16.625500,16.414350,16.564001,182686100
2017-08-16,16.598850,16.657274,16.415374,16.497375,171563920
2017-08-17,16.453300,16.472776,16.178600,16.180650,173231720
2017-08-18,16.180650,16.348750,16.063800,16.143750,170054220
2017-08-21,16.143750,16.183725,15.898775,16.114026,163484700
2017-08-22,16.218575,16.400000,16.197050,16.377450,133948520
2017-08-23,16.304676,16.448175,16.285201,16.397950,120274420
2017-08-24,16.444074,16.475851,16.251375,16.325175,122877180
2017-08-25,16.364124,16.457400,16.325175,16.385650,157976620
2017-08-28,16.414350,16.605000,16.392824,16.550675,160989200
2017-08-29,16.410251,16.719799,16.400000,16.698275,183004780
2017-08-30,16.789500,16.798725,16.667525,16.743376,169071520
2017-08-31,16.773100,16.863300,16.756700,16.810000,166067620
2017-09-01,16.892000,16.906350,16.772076,16.815125,102864820
2017-09-05,16.784375,16.835625,16.457400,16.613200,182704700
2017-09-06,16.677776,16.706476,16.453300,16.595775,134240540
2017-09-07,16.614225,16.629601,16.436900,16.529149,135956700
2017-09-08,16.488150,16.517874,16.249325,16.259576,177391300
2017-09-11,16.451250,16.610125,16.388725,16.553750,195800960
2017-09-12,16.667525,16.805901,16.273925,16.488150,444626800
2017-09-13,16.386674,16.395901,16.185775,16.364124,278425880
2017-09-14,16.296476,16.338499,16.204225,16.223700,147316340
2017-09-15,16.243175,16.499425,16.195000,16.387701,304510520
2017-09-18,16.411275,16.451250,16.195000,16.263675,175270280
2017-09-19,16.349774,16.376425,16.240100,16.269825,129025720
2017-09-20,16.184749,16.221649,15.767575,15.997176,328298680
2017-09-21,15.969500,15.969500,15.656875,15.722475,232572540
2017-09-22,15.532849,15.607675,15.432400,15.568725,289201480
2017-09-25,15.373976,15.562575,15.288900,15.431375,275201260
2017-09-26,15.557450,15.776800,15.548225,15.696850,227292000
2017-09-27,15.764500,15.858800,15.737849,15.808575,158126040
2017-09-28,15.773725,15.813700,15.651750,15.711200,136434100
2017-09-29,15.704026,15.798326,15.580000,15.797299,163058760
2017-10-02,15.811649,15.831125,15.653800,15.765525,115932560
2017-10-03,15.786024,15.896725,15.775775,15.834200,100627860
2017-10-04,15.747076,15.770650,15.627151,15.731700,125015560
2017-10-05,15.803449,15.932600,15.790125,15.927475,131959560
2017-10-06,15.884425,15.937726,15.842400,15.918250,107927120
2017-10-09,15.970525,16.064825,15.937726,15.973600,100829980
2017-10-10,15.996150,16.195000,15.897751,15.979749,96825400
2017-10-11,15.986925,16.090450,15.964375,16.046375,104814720
2017-10-12,16.025876,16.130424,15.962325,15.990000,99975620
2017-10-13,16.064825,16.121200,16.032025,16.091476,101644040
2017-10-16,16.184749,16.400000,16.159124,16.387701,149553300
2017-10-17,16.377450,16.489174,16.321075,16.448175,117783260
2017-10-18,16.443050,16.472776,16.359001,16.375399,101520040
2017-10-19,16.066875,16.100700,15.889550,15.987950,264022040
2017-10-20,16.052525,16.169375,15.985901,16.015625,148639420
2017-10-23,16.081225,16.163225,15.938750,16.007425,136302660
2017-10-24,16.019724,16.135550,16.010500,16.102751,110094640
2017-10-25,16.083275,16.148875,15.915175,16.032025,131484020
2017-10-26,16.116075,16.177575,16.069950,16.134525,105403100
2017-10-27,16.327224,16.769001,16.266750,16.712625,275616040
2017-10-30,16.798725,17.227176,16.781300,17.088800,277144960
2017-10-31,17.209749,17.389124,17.111350,17.326599,223490160
2017-11-01,17.411674,17.418850,16.975025,17.106225,208554360
2017-11-02,17.076501,17.271250,16.941200,17.231275,256639080
2017-11-03,17.835000,17.861649,17.539799,17.681250,368271320
2017-11-06,17.667924,17.936476,17.601300,17.860625,217163060
2017-11-07,17.825775,17.963125,17.794001,17.918025,151041300
2017-11-08,17.902650,18.064601,17.868825,18.064601,151338900
2017-11-09,17.948775,18.050251,17.746850,18.027701,182792120
2017-11-10,17.948775,17.976451,17.862675,17.903675,155902100
2017-11-13,17.783750,17.886250,17.773499,17.831925,105289020
2017-11-14,17.736599,17.781700,17.545949,17.562350,153651500
2017-11-15,17.421925,17.457801,17.258951,17.330700,180780220
2017-11-16,17.545949,17.616674,17.455750,17.537751,146552500
2017-11-17,17.531599,17.567475,17.388100,17.440374,135776900
2017-11-20,17.454724,17.482400,17.379900,17.422950,100826880
2017-11-21,17.504950,17.804250,17.504950,17.746850,155814060
2017-11-22,17.769400,17.937500,17.737625,17.933401,158651180
2017-11-24,17.947751,17.988750,17.901624,17.934425,86965540
2017-11-27,17.942625,17.945700,17.767350,17.844225,128444160
2017-11-28,17.865750,17.924174,17.615650,17.739676,163858560
2017-11-29,17.694576,17.724300,17.133900,17.371700,258331680
