Date,Open,High,Low,Close,Volume
2016-09-13,7.794475,7.887275,7.774900,7.826375,223834320
2016-09-14,7.882925,8.194675,7.873500,8.103325,399199320
2016-09-15,8.254850,8.390425,8.228025,8.378825,323940960
2016-09-16,8.346200,8.419425,8.267900,8.331700,287592840
2016-09-19,8.351275,8.423050,8.210625,8.234550,169282800
2016-09-20,8.196125,8.273700,8.156975,8.233825,124251480
2016-09-21,8.254125,8.264275,8.151900,8.232375,129611520
2016-09-22,8.290375,8.333150,8.265000,8.309950,111866400
2016-09-23,8.295450,8.322275,8.087375,8.171475,188932320
2016-09-26,8.093900,8.220775,8.087375,8.183800,107529840
2016-09-27,8.192500,8.205550,8.144650,8.199025,88586640
2016-09-28,8.242525,8.311400,8.223675,8.261375,106707960
2016-09-29,8.204100,8.250500,8.105500,8.133050,129193200
2016-09-30,8.153350,8.219325,8.105500,8.196125,130964760
2016-10-03,8.171475,8.196125,8.140300,8.157700,78126480
2016-10-04,8.196850,8.287475,8.165675,8.192500,107052480
2016-10-05,8.221500,8.240350,8.170025,8.196125,77231160
2016-10-06,8.243250,8.289650,8.201925,8.257025,103605480
2016-10-07,8.287475,8.305600,8.229475,8.269350,87690240
2016-10-10,8.338950,8.464375,8.317200,8.413625,130449600
2016-10-11,8.533250,8.605025,8.424500,8.431750,230547600
2016-10-12,8.507875,8.553550,8.464375,8.507150,135312480
2016-10-13,8.467275,8.514400,8.389700,8.481050,126692640
2016-10-14,8.546300,8.567325,8.491925,8.528175,128347920
2016-10-17,8.506425,8.543400,8.466550,8.522375,85049640
2016-10-18,8.568050,8.570225,8.515125,8.516575,88392600
2016-10-19,8.500625,8.537600,8.250500,8.491200,72124560
2016-10-20,8.472350,8.510050,8.433925,8.486850,86852880
2016-10-21,8.468725,8.475975,8.430300,8.453500,83493720
2016-10-24,8.489750,8.536150,8.482500,8.529625,84739320
2016-10-25,8.551375,8.581100,8.504975,8.573125,173264400
2016-10-26,8.287475,8.388250,8.214975,8.380275,238083120
2016-10-27,8.365775,8.399850,8.272250,8.299800,124423200
2016-10-28,8.255575,8.352725,8.225125,8.244700,136302120
2016-10-31,8.239625,8.281675,8.207000,8.231650,95109840
2016-11-01,8.225850,8.248325,8.013425,8.083025,157772880
2016-11-02,8.076500,8.145375,8.064175,8.090275,101994120
2016-11-03,8.046050,8.080850,7.942375,7.962675,96957360
2016-11-04,7.868425,7.993125,7.837975,7.890900,111013200
2016-11-07,7.980800,8.011975,7.935850,8.004725,117216000
2016-11-08,7.997475,8.099700,7.953250,8.051850,87315120
2016-11-09,7.966300,8.070700,7.833625,8.038800,213035040
2016-11-10,8.054025,8.054025,7.672675,7.814775,205684200
2016-11-11,7.766200,7.893075,7.724875,7.861175,122918040
2016-11-14,7.808975,7.816225,7.545800,7.663975,184231800
2016-11-15,7.726325,7.806800,7.696600,7.765475,116152200
2016-11-16,7.735750,7.991675,7.728500,7.974275,211825800
2016-11-17,7.961225,8.000375,7.890175,7.971375,99475200
2016-11-18,7.954700,8.014150,7.950350,7.979350,102344040
2016-11-21,7.983700,8.119275,7.975725,8.100425,105352560
2016-11-22,8.116375,8.150450,8.076500,8.105500,93475800
2016-11-23,8.073600,8.084475,7.998925,8.064175,98735040
2016-11-25,8.056925,8.110575,8.043875,8.104775,41313240
2016-11-28,8.078675,8.154075,8.075775,8.088825,97898400
2016-11-29,8.031550,8.122175,7.980075,8.080850,102703680
2016-11-30,8.091000,8.134500,7.994575,8.012700,130184280
2016-12-01,8.001825,8.043150,7.904675,7.938025,133512840
2016-12-02,7.914825,7.981525,7.891625,7.967750,95500800
2016-12-05,7.975000,7.977175,7.848125,7.910475,123568200
2016-12-06,7.938750,8.001100,7.916275,7.971375,94303800
2016-12-07,7.921350,8.061275,7.914100,8.049675,107995320
2016-12-08,8.037350,8.151175,8.018500,8.128700,97445880
2016-12-09,8.142475,8.315750,8.142475,8.261375,123849360
2016-12-12,8.213525,8.337500,8.155525,8.214250,94947840
2016-12-13,8.253400,8.404200,8.246875,8.351275,157441680
2016-12-14,8.340400,8.424500,8.336050,8.351275,122514480
2016-12-15,8.365050,8.462925,8.354175,8.396950,167488200
2016-12-16,8.444075,8.446250,8.384625,8.407825,159663960
2016-12-19,8.395500,8.510050,8.391875,8.456400,100005840
2016-12-20,8.463650,8.518750,8.459300,8.478875,77130000
2016-12-21,8.468000,8.511500,8.466550,8.486850,85619520
2016-12-22,8.435375,8.446975,8.383900,8.431025,93909240
2016-12-23,8.380275,8.447700,8.380275,8.447700,51298200
2016-12-27,8.447700,8.540500,8.445525,8.501350,65868840
2016-12-28,8.520200,8.556450,8.424500,8.465100,75261240
2016-12-29,8.442625,8.490475,8.439000,8.462925,54142200
2016-12-30,8.457125,8.497000,8.368675,8.396950,110110680
2017-01-03,8.395500,8.433925,8.320100,8.420875,103614840
2017-01-04,8.399125,8.446975,8.391875,8.411450,76025160
2017-01-05,8.404200,8.472350,8.396225,8.454225,79896960
2017-01-06,8.466550,8.566600,8.444075,8.548475,114306840
2017-01-09,8.551375,8.658675,8.550650,8.626775,120822840
2017-01-10,8.610825,8.655050,8.576750,8.635475,88063560
2017-01-11,8.608650,8.694925,8.598500,8.681875,99318960
2017-01-12,8.620250,8.649250,8.570225,8.645625,97510320
2017-01-13,8.635475,8.672450,8.613725,8.630400,94002840
2017-01-17,8.579650,8.717400,8.570950,8.700000,123983280
2017-01-18,8.700000,8.736250,8.678975,8.699275,85366800
2017-01-19,8.656500,8.706525,8.654325,8.684050,92150280
2017-01-20,8.732625,8.732625,8.680425,8.700000,117352440
2017-01-23,8.700000,8.758725,8.683325,8.705800,79380720
2017-01-24,8.667375,8.707250,8.663750,8.697825,83559600
2017-01-25,8.730450,8.852250,8.720300,8.836300,116559360
2017-01-26,8.821075,8.876900,8.816000,8.840650,94815360
2017-01-27,8.855150,8.870375,8.816000,8.841375,74026440
2017-01-30,8.767425,8.818175,8.747850,8.818175,109359000
2017-01-31,8.783375,8.800775,8.744950,8.797875,177123600
2017-02-01,9.209675,9.460525,9.208225,9.334375,403146000
2017-02-02,9.278550,9.380775,9.264050,9.318425,121357440
2017-02-03,9.302475,9.366275,9.291600,9.358300,88226280
2017-02-06,9.361925,9.461250,9.345250,9.446025,96645240
2017-02-07,9.464150,9.576525,9.457625,9.535925,137461680
2017-02-08,9.522875,9.585950,9.513450,9.572900,82814760
2017-02-09,9.544625,9.602625,9.506200,9.600450,102059640
2017-02-10,9.603350,9.638150,9.573625,9.578700,72235800
2017-02-13,9.648300,9.701951,9.624375,9.663525,82927440
2017-02-14,9.676575,9.794025,9.660625,9.788950,119614320
2017-02-15,9.825200,9.879575,9.759950,9.824475,128243160
2017-02-16,9.836075,9.852750,9.775900,9.812875,81304560
2017-02-17,9.794750,9.847675,9.794750,9.839700,79913520
2017-02-21,9.876675,9.914375,9.858550,9.910750,88225920
2017-02-22,9.891174,9.941200,9.867975,9.940475,75012840
2017-02-23,9.960050,9.967300,9.881750,9.898425,74837520
2017-02-24,9.853475,9.907850,9.807800,9.907850,78395760
2017-02-27,9.942650,9.964400,9.880300,9.927424,72926640
2017-02-28,9.938300,9.964400,9.910750,9.931775,84538440
2017-03-01,9.997025,10.160875,9.976000,10.134775,131092560
2017-03-02,10.150000,10.170300,10.060100,10.074600,94359600
2017-03-03,10.061550,10.137675,10.047775,10.134050,75989160
2017-03-06,10.104325,10.133325,10.048500,10.102150,78300000
2017-03-07,10.081850,10.148550,10.062275,10.115200,62806680
2017-03-08,10.073875,10.135500,10.064451,10.077500,67345920
2017-03-09,10.058650,10.062275,9.936125,10.054299,79761240
2017-03-10,10.095625,10.103600,10.051400,10.087650,70606080
2017-03-13,10.066625,10.108674,10.064451,10.092000,62718120
2017-03-14,10.099250,10.124625,10.065900,10.076775,55112760
2017-03-15,10.107225,10.204375,10.079675,10.183350,92490480
2017-03-16,10.202200,10.223950,10.168850,10.200025,69235200
2017-03-17,10.222500,10.222500,10.142025,10.149275,157986000
2017-03-20,10.179000,10.258750,10.166675,10.255850,77551200
2017-03-21,10.302975,10.353000,10.130425,10.138400,142307640
2017-03-22,10.139125,10.266000,10.132600,10.252950,93096720
2017-03-23,10.241350,10.264550,10.194225,10.216700,73246680
2017-03-24,10.258750,10.276150,10.175375,10.196400,80624160
2017-03-27,10.105775,10.238450,10.049950,10.213800,84870360
2017-03-28,10.215975,10.442900,10.194950,10.425500,120149280
2017-03-29,10.416799,10.475525,10.381275,10.448700,105084000
2017-03-30,10.453775,10.476250,10.403750,10.434924,76346280
2017-03-31,10.419700,10.459575,10.368225,10.415350,70782120
2017-04-03,10.418975,10.448700,10.371125,10.418250,71948520
2017-04-04,10.385625,10.504525,10.379825,10.495825,71609040
2017-04-05,10.455950,10.545850,10.426225,10.441450,99784440
2017-04-06,10.461025,10.477700,10.400125,10.415350,76136400
2017-04-07,10.420425,10.453049,10.387075,10.392150,60019920
2017-04-10,10.411000,10.431300,10.360250,10.379825,68160240
2017-04-11,10.363150,10.392875,10.154350,10.268175,109365840
2017-04-12,10.266000,10.305875,10.223225,10.280500,73260000
2017-04-13,10.288475,10.322550,10.226125,10.226125,64162440
2017-04-17,10.257300,10.286300,10.213075,10.282675,59695560
2017-04-18,10.252225,10.297900,10.230475,10.237000,52911000
2017-04-19,10.286300,10.295000,10.182625,10.199299,62382240
2017-04-20,10.238450,10.361700,10.234100,10.326900,83950560
2017-04-21,10.326900,10.344299,10.284125,10.314575,62355240
2017-04-24,10.403750,10.436375,10.380549,10.413900,61683480
2017-04-25,10.433475,10.505250,10.430575,10.478425,67937400
2017-04-26,10.474075,10.483500,10.395050,10.416799,72148320
2017-04-27,10.434200,10.451600,10.389975,10.424775,51286680
2017-04-28,10.446525,10.461750,10.387075,10.414625,75097440
2017-05-01,10.519750,10.672000,10.509600,10.627050,120970440
2017-05-02,10.696650,10.736525,10.645900,10.694475,163267920
2017-05-03,10.555275,10.693025,10.459575,10.661850,164509200
2017-05-04,10.622700,10.667650,10.571225,10.623425,84138840
2017-05-05,10.640100,10.801050,10.640100,10.799600,98379720
2017-05-08,10.804675,11.143250,10.804675,11.093225,175508640
2017-05-09,11.155575,11.228800,11.125125,11.164275,140869440
2017-05-10,11.138175,11.160650,11.027975,11.111350,92900520
2017-05-11,11.052625,11.170076,11.042475,11.161375,98118360
2017-05-12,11.215750,11.340450,11.213575,11.317250,117097200
2017-05-15,11.310725,11.357125,11.241125,11.288250,93634920
2017-05-16,11.305650,11.314350,11.217200,11.271575,72174600
2017-05-17,11.136000,11.206326,10.853975,10.893125,182763720
2017-05-18,10.967075,11.117150,10.956925,11.059150,120845520
2017-05-19,11.120050,11.163550,11.065675,11.096850,97058880
2017-05-22,11.165000,11.207050,11.085975,11.164275,82679040
2017-05-23,11.230250,11.230250,11.114975,11.150500,71708040
2017-05-24,11.153400,11.177325,11.068575,11.117150,69040800
2017-05-25,11.145425,11.190375,11.094675,11.155575,69248160
2017-05-26,11.165000,11.182400,11.114975,11.136725,78939360
2017-05-30,11.122950,11.196174,11.116425,11.141075,72456840
2017-05-31,11.162825,11.177325,11.047550,11.075100,88024320
2017-06-01,11.104825,11.116425,11.035950,11.105549,59054760
2017-06-02,11.134550,11.270125,11.084525,11.270125,99974520
2017-06-05,11.189650,11.197625,11.125850,11.159924,91194120
2017-06-06,11.157750,11.296225,11.149050,11.197625,95849640
2017-06-07,11.238950,11.308550,11.199800,11.264325,75850560
2017-06-08,11.255625,11.276650,11.194000,11.236775,76502880
2017-06-09,11.251275,11.251275,10.586450,10.801050,233577720
2017-06-12,10.566150,10.591525,10.331975,10.542950,260306280
2017-06-13,10.669100,10.690125,10.523375,10.627775,122995440
2017-06-14,10.693750,10.693750,10.428400,10.524100,113512320
2017-06-15,10.390701,10.474800,10.310225,10.461025,115795440
2017-06-16,10.424050,10.476250,10.309500,10.314575,181299960
2017-06-19,10.415350,10.638650,10.415350,10.609650,117149040
2017-06-20,10.648075,10.648075,10.508150,10.513225,89640360
2017-06-21,10.550200,10.590076,10.484225,10.575575,76556880
2017-06-22,10.568325,10.635750,10.521200,10.558175,68782680
2017-06-23,10.521925,10.669100,10.520475,10.605300,127581840
2017-06-26,10.669825,10.750300,10.540050,10.571951,92492640
2017-06-27,10.513225,10.596600,10.412450,10.420425,89142840
2017-06-28,10.475525,10.592975,10.379100,10.572675,79496640
2017-06-29,10.491475,10.521925,10.315300,10.416799,113397840
2017-06-30,10.472625,10.509600,10.424050,10.441450,82886760
2017-07-03,10.503800,10.534250,10.374750,10.403750,51400080
2017-07-05,10.417525,10.497275,10.347200,10.446525,77650560
2017-07-06,10.368950,10.403750,10.324725,10.347925,86863680
2017-07-07,10.360250,10.494375,10.360250,10.453049,69126120
2017-07-10,10.447975,10.581375,10.394325,10.516850,75926160
2017-07-11,10.492925,10.574125,10.467550,10.550925,71214480
2017-07-12,10.575575,10.598049,10.499451,10.566150,89584200
2017-07-13,10.548750,10.765525,10.544400,10.713325,90717840
2017-07-14,10.727825,10.826425,10.681425,10.805400,72475560
2017-07-17,10.789451,10.940250,10.771326,10.843100,85656600
2017-07-18,10.817000,10.884425,10.778575,10.880800,64327680
2017-07-19,10.909800,10.977950,10.871375,10.948950,75322800
2017-07-20,10.983750,11.001150,10.888775,10.899650,62077320
2017-07-21,10.874275,10.906900,10.793800,10.894575,94509360
2017-07-24,10.917050,11.051900,10.867750,11.026525,77375520
2017-07-25,11.005500,11.153400,11.005500,11.073650,67874040
2017-07-26,11.117875,11.159924,11.096850,11.125850,56811600
2017-07-27,11.146875,11.164275,10.679250,10.915600,116914680
2017-07-28,10.867025,10.891675,10.816275,10.838750,61969320
2017-07-31,10.867750,10.898925,10.739425,10.782925,71445240
2017-08-01,10.809750,10.890950,10.759725,10.878625,127326960
2017-08-02,11.547800,11.581875,11.321600,11.392650,251772480
2017-08-03,11.386125,11.397725,11.238950,11.278826,97550280
2017-08-04,11.315076,11.411500,11.287525,11.338275,74015640
2017-08-07,11.386850,11.521700,11.358575,11.513725,78733080
2017-08-08,11.498500,11.732675,11.474575,11.605800,130341240
2017-08-09,11.546350,11.692075,11.535475,11.676850,94073400
2017-08-10,11.592750,11.600000,11.210675,11.260701,146895480
2017-08-11,11.353500,11.496326,11.315076,11.417300,94525560
2017-08-14,11.550701,11.615225,11.509375,11.589125,79641720
2017-08-15,11.647850,11.759500,11.610150,11.716000,106075800
2017-08-16,11.740650,11.781975,11.610875,11.668875,99617760
2017-08-17,11.637700,11.651475,11.443400,11.444850,100586160
2017-08-18,11.444850,11.563750,11.362200,11.418750,98741160
2017-08-21,11.418750,11.447025,11.245475,11.397725,94926600
2017-08-22,11.471675,11.600000,11.456450,11.584050,77776560
2017-08-23,11.532576,11.634075,11.518800,11.598550,69836760
2017-08-24,11.631174,11.653650,11.494875,11.547075,71348040
2017-08-25,11.574625,11.640600,11.547075,11.589850,91728360
2017-08-28,11.610150,11.745000,11.594924,11.706575,93477600
2017-08-29,11.607250,11.826200,11.600000,11.810975,106260840
2017-08-30,11.875500,11.882025,11.789225,11.842875,98170560
2017-08-31,11.863900,11.927700,11.852300,11.890000,96426360
2017-09-01,11.948000,11.958150,11.863175,11.893625,59727960
2017-09-05,11.871875,11.908125,11.640600,11.750800,106086600
2017-09-06,11.796475,11.816775,11.637700,11.738475,77946120
2017-09-07,11.751525,11.762400,11.626100,11.691350,78942600
2017-09-08,11.662350,11.683375,11.493425,11.500675,103001400
2017-09-11,11.636250,11.748625,11.592025,11.708750,113690880
2017-09-12,11.789225,11.887100,11.510825,11.662350,258170400
2017-09-13,11.590575,11.597100,11.448475,11.574625,161666640
2017-09-14,11.526775,11.556500,11.461525,11.475300,85538520
2017-09-15,11.489075,11.670325,11.455000,11.591300,176812560
2017-09-18,11.607975,11.636250,11.455000,11.503575,101769840
2017-09-19,11.564475,11.583325,11.486900,11.507925,74918160
2017-09-20,11.447750,11.473850,11.152675,11.315076,190625040
2017-09-21,11.295500,11.295500,11.074375,11.120775,135042120
2017-09-22,10.986650,11.039575,10.915600,11.012025,167923440
2017-09-25,10.874275,11.007675,10.814100,10.914875,159794280
2017-09-26,11.004050,11.159200,10.997525,11.102650,131976000
2017-09-27,11.150500,11.217200,11.131650,11.181675,91815120
2017-09-28,11.157025,11.185300,11.070750,11.112800,79219800
2017-09-29,11.107725,11.174425,11.020000,11.173700,94679280
2017-10-02,11.183850,11.197625,11.072200,11.151225,67315680
2017-10-03,11.165725,11.244025,11.158475,11.199800,58429080
2017-10-04,11.138175,11.154850,11.053350,11.127300,72589680
2017-10-05,11.178049,11.269400,11.168625,11.265775,76621680
2017-10-06,11.235325,11.273025,11.205600,11.259250,62667360
2017-10-09,11.296225,11.362925,11.273025,11.298400,58546440
2017-10-10,11.314350,11.455000,11.244750,11.302750,56221200
2017-10-11,11.307825,11.381050,11.291875,11.349875,60860160
2017-10-12,11.335375,11.409325,11.290425,11.310000,58050360
2017-10-13,11.362925,11.402800,11.339725,11.381775,59019120
2017-10-16,11.447750,11.600000,11.429625,11.591300,86837400
2017-10-17,11.584050,11.663075,11.544175,11.634075,68390280
2017-10-18,11.630450,11.651475,11.571000,11.582600,58947120
2017-10-19,11.364375,11.388300,11.238950,11.308550,153303120
2017-10-20,11.354225,11.436875,11.307100,11.328125,86306760
2017-10-23,11.374525,11.432525,11.273750,11.322325,79143480
2017-10-24,11.331025,11.412950,11.324500,11.389750,63925920
2017-10-25,11.375975,11.422375,11.257075,11.339725,76345560
2017-10-26,11.399175,11.442675,11.366550,11.412225,61201800
2017-10-27,11.548525,11.861000,11.505750,11.821125,160035120
2017-10-30,11.882025,12.185076,11.869700,12.087200,160922880
2017-10-31,12.172750,12.299625,12.103150,12.255400,129768480
2017-11-01,12.315575,12.320650,12.006725,12.099525,121096080
2017-11-02,12.078500,12.216250,11.982800,12.187975,149016240
2017-11-03,12.615000,12.633850,12.406200,12.506250,213834960
2017-11-06,12.496825,12.686775,12.449700,12.633125,126094680
2017-11-07,12.608475,12.705625,12.586000,12.673725,87701400
2017-11-08,12.662850,12.777400,12.638925,12.777400,87874200
2017-11-09,12.695475,12.767250,12.552650,12.751300,106137360
2017-11-10,12.695475,12.715050,12.634575,12.663575,90523800
2017-11-13,12.578750,12.651250,12.571500,12.612825,61135560
2017-11-14,12.545400,12.577300,12.410549,12.422150,89217000
2017-11-15,12.322825,12.348201,12.207550,12.258300,104969160
2017-11-16,12.410549,12.460575,12.346750,12.404750,85095000
2017-11-17,12.400400,12.425775,12.298900,12.335875,78838200
2017-11-20,12.346025,12.365600,12.293100,12.323550,58544640
2017-11-21,12.381550,12.593250,12.381550,12.552650,90472680
2017-11-22,12.568600,12.687500,12.546125,12.684600,92120040
2017-11-24,12.694750,12.723750,12.662125,12.685325,50496120
2017-11-27,12.691125,12.693300,12.567150,12.621525,74580480
2017-11-28,12.636750,12.678075,12.459850,12.547576,95143680
2017-11-29,12.515675,12.536700,12.119100,12.287300,149999040
